DQ540564	30	1.00	1.00
DQ546900	28	0	1.00
DQ544281	29	1.00	1.00
DQ564759	27	0	1.00
DQ549107	29	0	1.00
DQ552062	30	2.00	1.00
DQ561155	30	0	1.00
DQ715264	31	0	1.00
DQ698640	29	0	1.00
DQ696084	31	0	1.00
DQ548035	29	0	1.00
DQ687962	26	0	1.00
DQ550721	31	0.50	1.00
DQ549408	29	0	1.00
DQ705637	28	1.00	1.00
DQ713800	30	0	1.00
DQ706756	30	0	1.00
DQ709212	31	0	1.00
DQ699265	28	0	1.00
DQ560977	29	0	1.00
DQ568875	28	2.00	1.00
DQ688630	18	0	1.00
DQ709691	30	10.00	1.00
DQ563568	28	1.00	1.00
DQ718048	29	0	1.00
DQ693994	26	0	1.00
DQ543782	29	0	1.00
DQ691080	28	1.00	1.00
DQ700048	25	0	1.00
DQ721758	29	0	1.00
DQ698628	30	0	1.00
DQ713387	32	0	1.00
DQ727318	27	0	1.00
DQ554178	29	3.50	1.00
DQ700909	27	0	1.00
DQ721061	31	2.00	1.00
DQ723268	32	0	1.00
DQ716187	29	0	1.00
DQ716806	30	0	1.00
DQ554757	29	0	1.00
DQ712223	28	0	1.00
DQ553138	30	0	1.00
DQ542824	30	0	1.00
DQ726011	27	0.50	1.00
DQ693715	31	1.00	1.00
DQ725854	29	0	1.00
DQ555726	28	1.00	1.00
DQ545752	29	0	1.00
DQ695991	31	3.00	1.00
DQ716970	31	1.00	1.00
DQ726469	26	0	1.00
DQ719849	31	0	1.00
DQ543092	27	0	1.00
DQ553733	29	0	1.00
n205097	24	0	1.00
n198959	26	0	1.00
DQ550803	30	0	1.00
DQ556064	28	2.00	1.00
DQ713462	27	0	1.00
DQ568348	27	0	1.00
DQ692424	30	0	1.00
DQ715002	29	0	1.00
DQ696207	29	0	1.00
DQ686551	32	0	1.00
DQ559952	29	0	1.00
DQ693789	31	1.00	1.00
DQ551623	27	0	1.00
DQ562364	31	0.33	1.00
DQ540766	28	0	1.00
DQ699205	29	0	1.00
DQ540898	30	0	1.00
DQ697091	30	0	1.00
DQ710229	30	0	1.00
DQ700548	31	0	1.00
DQ547659	30	0	1.00
DQ717642	29	0	1.00
DQ723140	23	0	1.00
DQ557993	28	0	1.00
DQ696990	29	1.00	1.00
DQ717827	30	0	1.00
DQ698303	31	1.33	1.00
DQ689254	31	0	1.00
DQ694379	25	0	1.00
DQ567593	30	0	1.00
DQ696658	28	0	1.00
DQ726975	31	7.00	1.00
DQ540669	27	0	1.00
DQ693814	27	0	1.00
DQ566432	31	1.00	1.00
DQ549051	29	0	1.00
DQ559817	30	0	1.00
DQ691839	30	30.00	1.00
DQ691500	31	0	1.00
DQ690272	29	2.00	1.00
n204764	28	2.00	1.00
DQ550014	31	0	1.00
DQ692899	29	0	1.00
DQ566411	32	0	1.00
DQ555037	29	1.00	1.00
DQ715663	30	1.00	1.00
DQ722589	30	1.00	1.00
DQ711095	27	0	1.00
DQ557971	29	0	1.00
DQ724475	28	0	1.00
DQ712385	29	0	1.00
DQ542897	28	0	1.00
DQ697229	26	0	1.00
DQ706974	29	0.25	1.00
DQ698598	29	0	1.00
DQ716213	30	0	1.00
DQ711069	25	1.00	1.00
DQ704162	30	0	1.00
DQ545377	31	2.00	1.00
DQ543896	29	0	1.00
DQ567661	29	0	1.00
DQ557325	30	0	1.00
DQ726286	31	0	1.00
DQ712659	27	3.00	1.00
DQ723325	29	1.00	1.00
DQ547072	29	0	1.00
DQ724965	30	0	1.00
n204789	29	0	1.00
DQ690667	31	0	1.00
DQ718239	29	0	1.00
DQ699057	26	0	1.00
DQ569816	28	0	1.00
DQ705203	29	0	1.00
DQ723018	31	0	1.00
DQ561171	32	0	1.00
DQ542941	28	0	1.00
DQ559489	29	0	1.00
DQ702777	29	3.00	1.00
DQ545461	31	0	1.00
DQ704694	29	2.00	1.00
DQ540466	26	0	1.00
DQ717857	27	0	1.00
DQ703162	32	0	1.00
DQ569527	30	0	1.00
DQ698134	23	0	1.00
DQ555284	31	0	1.00
DQ551417	30	0	1.00
DQ540390	30	0	1.00
DQ568046	30	0	1.00
DQ545092	29	0	1.00
DQ696579	29	1.00	1.00
DQ552866	30	0	1.00
DQ552625	29	0	1.00
DQ696432	27	1.00	1.00
DQ690444	29	0	1.00
DQ550622	29	0	1.00
DQ709483	30	0	1.00
DQ692130	29	0	1.00
DQ550439	31	0	1.00
DQ705036	27	0	1.00
DQ691436	32	1.00	1.00
DQ689554	27	0	1.00
DQ568584	30	0	1.00
DQ720310	27	0	1.00
DQ566909	28	0	1.00
DQ699452	28	1.00	1.00
DQ563899	29	0	1.00
DQ703535	27	0	1.00
DQ566644	29	0	1.00
DQ697029	30	0	1.00
DQ540245	27	0	1.00
DQ559865	30	0	1.00
DQ696073	30	0	1.00
DQ559172	29	0	1.00
DQ688275	26	0	1.00
DQ709219	30	0	1.00
DQ551055	30	0	1.00
DQ540159	30	0	1.00
DQ699978	30	0	1.00
DQ552530	31	0	1.00
DQ686765	31	1.00	1.00
DQ710037	26	0	1.00
DQ717512	31	0	1.00
DQ723384	31	0	1.00
DQ556709	28	0	1.00
DQ546941	28	0	1.00
DQ712194	29	0	1.00
DQ559845	30	0	1.00
DQ720860	30	0	1.00
DQ565315	29	0	1.00
DQ722602	29	0	1.00
DQ715310	28	0	1.00
DQ722567	30	0	1.00
DQ561173	30	0	1.00
n196512	21	0	1.00
DQ688351	28	1.00	1.00
DQ688100	31	0	1.00
DQ718146	30	0	1.00
DQ702134	30	0	1.00
n199749	30	1.00	1.00
DQ550720	29	0.50	1.00
DQ710615	30	0	1.00
DQ720909	29	0	1.00
DQ553184	31	0	1.00
DQ550358	29	0	1.00
DQ712827	29	0	1.00
DQ689545	28	0	1.00
DQ726250	30	0	1.00
DQ688083	30	0	1.00
DQ687928	29	0	1.00
DQ709582	31	0	1.00
DQ710493	29	0	1.00
DQ556280	27	0	1.00
DQ542610	30	0.50	1.00
DQ686586	29	3.00	1.00
DQ724902	31	0	1.00
DQ711425	30	0	1.00
DQ552951	30	0	1.00
DQ543100	30	0	1.00
DQ561920	29	0	1.00
DQ705456	31	0	1.00
DQ700585	29	0	1.00
DQ551633	26	0	1.00
n196740	26	0	1.00
DQ687196	30	0	1.00
DQ723124	28	0	1.00
DQ688438	26	0	1.00
DQ544715	29	1.00	1.00
DQ718479	31	0	1.00
DQ685310	28	0	1.00
DQ550105	29	0.25	1.00
DQ549492	30	0.50	1.00
DQ719468	32	0	1.00
DQ717193	24	0	1.00
DQ562264	29	0	1.00
DQ550733	31	0	1.00
DQ704498	29	1.00	1.00
DQ554094	30	1.00	1.00
DQ562871	31	0	1.00
DQ695565	27	0	1.00
n197799	28	0	1.00
n201634	26	0	1.00
DQ689800	24	3.00	1.00
DQ707007	30	2.00	1.00
DQ547165	31	0	1.00
DQ719939	29	0.50	1.00
DQ703797	29	0	1.00
DQ566496	27	0	1.00
DQ710694	29	0	1.00
DQ702021	29	0	1.00
DQ718663	31	0	1.00
DQ706611	31	1.00	1.00
DQ702148	30	1.00	1.00
DQ555722	28	0	1.00
DQ541013	31	1.00	1.00
DQ552691	32	0	1.00
DQ540880	31	0	1.00
DQ546487	29	0	1.00
DQ544978	29	0	1.00
DQ722296	32	1.33	1.00
DQ542064	30	1.00	1.00
DQ707395	25	0	1.00
DQ547772	29	1.50	1.00
DQ541930	28	0	1.00
DQ567681	30	0.50	1.00
DQ725454	30	0	1.00
DQ725497	30	0	1.00
DQ694238	30	0	1.00
DQ710355	31	0	1.00
DQ687835	29	0	1.00
DQ724700	29	0	1.00
DQ555207	30	0	1.00
DQ696377	30	0	1.00
DQ685676	27	0	1.00
DQ546482	29	0	1.00
DQ715646	30	0	1.00
DQ691590	30	2.00	1.00
DQ716205	31	0	1.00
DQ688208	29	0	1.00
DQ706528	30	0	1.00
DQ551912	29	0	1.00
DQ726230	31	0	1.00
DQ548267	30	0	1.00
DQ569156	27	0	1.00
DQ544509	29	0	1.00
DQ707292	30	0	1.00
DQ701927	29	1.00	1.00
DQ545677	30	0	1.00
DQ715201	31	0	1.00
DQ696590	27	0	1.00
DQ712781	31	0	1.00
DQ711276	30	0	1.00
DQ719817	29	0	1.00
DQ693376	30	0	1.00
DQ701893	31	3.00	1.00
DQ702698	29	0	1.00
DQ706238	30	0	1.00
n200987	31	3.00	1.00
DQ540189	28	0	1.00
DQ705478	29	0	1.00
DQ563987	29	2.00	1.00
DQ726998	29	0	1.00
DQ716439	31	0.50	1.00
DQ691646	29	0	1.00
DQ541259	29	0	1.00
DQ696134	24	0	1.00
DQ696349	30	0	1.00
DQ692974	30	1.00	1.00
DQ723755	29	0	1.00
DQ719650	31	0.50	1.00
DQ568049	30	0	1.00
DQ700237	30	0	1.00
DQ542569	27	0	1.00
DQ691143	31	0	1.00
DQ559951	29	0	1.00
DQ703973	30	0	1.00
DQ714199	29	0	1.00
DQ692775	27	0	1.00
DQ702052	30	1.00	1.00
DQ551078	28	0	1.00
DQ690163	29	0	1.00
DQ549486	28	1.00	1.00
DQ552885	31	1.00	1.00
DQ554342	28	1.00	1.00
DQ568330	29	3.00	1.00
DQ553746	30	0	1.00
DQ726417	31	1.00	1.00
DQ542486	30	0.33	1.00
DQ720370	31	0	1.00
DQ569186	29	1.00	1.00
DQ557702	29	0	1.00
DQ553973	30	0	1.00
DQ706148	28	0	1.00
DQ709428	28	0	1.00
DQ700922	30	0	1.00
DQ553463	30	0	1.00
DQ711992	29	0	1.00
DQ694044	29	1.00	1.00
DQ714721	30	0	1.00
DQ702737	30	1.00	1.00
DQ711638	29	2.00	1.00
DQ547081	31	0	1.00
DQ564203	31	1.00	1.00
DQ553811	29	0	1.00
DQ556181	30	0	1.00
DQ697585	24	4.00	1.00
DQ722970	25	1.00	1.00
DQ726343	26	0	1.00
DQ707088	30	1.50	1.00
DQ699318	32	3.50	1.00
DQ567392	30	0	1.00
DQ545808	28	0	1.00
DQ543421	28	0	1.00
DQ687575	30	0	1.00
DQ721842	30	0	1.00
DQ708473	30	0	1.00
DQ541054	29	0	1.00
DQ557671	29	0	1.00
DQ569784	30	0	1.00
DQ695381	29	0	1.00
DQ560189	30	1.00	1.00
DQ553831	27	0	1.00
DQ700474	31	0	1.00
DQ558979	31	0	1.00
DQ551347	30	0	1.00
DQ725593	31	0	1.00
DQ686475	29	0	1.00
DQ546731	26	0	1.00
DQ544826	30	0	1.00
DQ694288	30	0	1.00
DQ548740	30	0	1.00
DQ715899	29	0	1.00
DQ686636	27	0	1.00
DQ720022	27	0	1.00
DQ567789	29	1.50	1.00
DQ723109	27	0	1.00
DQ558802	27	0	1.00
DQ703848	30	0	1.00
DQ712052	31	1.00	1.00
DQ542734	31	1.00	1.00
DQ551156	29	0	1.00
DQ687766	31	0	1.00
DQ693521	30	0	1.00
n199350	31	0	1.00
DQ691523	32	1.00	1.00
DQ540449	30	0	1.00
DQ712207	30	0	1.00
DQ702181	32	0	1.00
DQ718379	30	0	1.00
DQ727396	26	0	1.00
DQ567219	31	0	1.00
DQ688446	30	0	1.00
DQ704873	30	0	1.00
DQ714039	30	0	1.00
DQ710174	30	0	1.00
DQ688396	31	0	1.00
DQ718598	32	0	1.00
DQ700794	28	0	1.00
DQ700470	29	0	1.00
DQ555374	31	0	1.00
DQ718624	30	0	1.00
DQ700341	27	0	1.00
DQ559436	29	0.33	1.00
DQ724180	29	0	1.00
DQ685619	30	0	1.00
DQ720754	29	0	1.00
DQ546468	27	1.00	1.00
DQ710475	30	0	1.00
n201768	27	0	1.00
DQ546780	27	0	1.00
DQ698670	30	0	1.00
DQ694864	30	0	1.00
DQ557940	27	0	1.00
DQ717480	31	0	1.00
DQ698465	29	0	1.00
DQ696378	32	0.33	1.00
DQ700126	29	0	1.00
DQ687641	30	0	1.00
DQ688415	22	0.33	1.00
DQ721824	30	0	1.00
DQ698155	26	0	1.00
DQ567141	30	0	1.00
DQ723705	30	0	1.00
DQ555467	30	0	1.00
DQ712709	30	1.00	1.00
DQ539893	30	0	1.00
DQ550446	29	0	1.00
DQ552854	28	0	1.00
DQ542811	31	0	1.00
DQ692736	28	0	1.00
DQ544754	29	0	1.00
DQ717947	30	0	1.00
DQ696336	30	0	1.00
DQ688611	30	0	1.00
DQ726546	28	0	1.00
DQ686792	23	0	1.00
DQ544404	28	0	1.00
DQ723008	29	0	1.00
DQ549566	30	0	1.00
DQ687245	31	0	1.00
DQ558265	30	0	1.00
DQ699066	26	1.00	1.00
DQ567025	29	0	1.00
DQ705990	27	1.00	1.00
n198823	26	0	1.00
DQ699748	29	0	1.00
DQ717736	30	0	1.00
DQ568889	30	1.00	1.00
DQ551193	29	0	1.00
DQ704966	28	0	1.00
DQ707748	25	0	1.00
DQ690493	28	1.00	1.00
DQ723093	29	0	1.00
DQ553192	30	30.00	1.00
DQ562922	28	0	1.00
DQ704345	29	0	1.00
DQ566187	31	0	1.00
n202131	38	0	1.00
DQ701369	30	0	1.00
n198919	26	0	1.00
DQ687152	29	1.00	1.00
DQ565019	28	0	1.00
DQ692267	26	0	1.00
DQ706793	30	0	1.00
DQ711077	31	0	1.00
DQ718074	25	0	1.00
DQ711214	30	0	1.00
DQ561418	30	1.00	1.00
DQ687115	29	0	1.00
DQ692602	30	1.00	1.00
DQ553200	30	0	1.00
DQ720784	31	0	1.00
DQ719189	31	0.20	1.00
DQ711275	29	11.00	1.00
DQ559737	27	1.00	1.00
DQ543270	31	0	1.00
DQ564052	30	2.00	1.00
DQ556233	26	0	1.00
DQ686423	29	0	1.00
DQ719398	30	0	1.00
DQ719263	29	0	1.00
DQ694199	29	0	1.00
DQ718790	30	0	1.00
DQ701971	31	0	1.00
DQ712494	30	0	1.00
DQ702815	29	0	1.00
DQ691671	29	0	1.00
DQ724382	30	0	1.00
DQ693710	25	0	1.00
DQ553566	30	0	1.00
DQ549234	28	1.00	1.00
DQ718429	31	0	1.00
n202606	32	0.20	1.00
DQ540848	30	2.00	1.00
DQ724303	31	0	1.00
DQ692519	29	0	1.00
DQ542596	30	0	1.00
DQ694364	29	0	1.00
DQ685499	30	0	1.00
DQ702335	27	0	1.00
DQ721241	29	0	1.00
DQ543267	29	0	1.00
DQ720435	31	0	1.00
n203784	26	0	1.00
DQ542717	29	0	1.00
DQ710333	30	0	1.00
DQ563906	29	0	1.00
DQ704354	23	0.20	1.00
DQ716968	27	1.00	1.00
DQ558840	28	2.00	1.00
DQ545005	31	0	1.00
DQ693240	29	0	1.00
DQ556930	31	2.00	1.00
DQ687125	29	3.00	1.00
DQ688947	28	0	1.00
DQ568147	26	2.00	1.00
DQ552886	29	0	1.00
DQ698688	29	1.00	1.00
DQ567486	30	0	1.00
DQ555468	29	0	1.00
DQ550023	28	0	1.00
DQ702162	30	0	1.00
DQ566588	29	0	1.00
DQ708933	30	0	1.00
DQ721376	27	0	1.00
DQ716290	30	0	1.00
DQ560349	30	0	1.00
DQ714502	30	0	1.00
DQ569894	29	0	1.00
DQ713317	28	0	1.00
DQ707027	28	2.50	1.00
DQ727115	30	0	1.00
DQ709794	29	0	1.00
DQ723689	29	1.00	1.00
DQ705848	29	0	1.00
DQ713216	26	0	1.00
DQ710844	28	0	1.00
DQ712357	29	0	1.00
DQ540240	29	0	1.00
DQ543368	28	0	1.00
DQ562648	29	0	1.00
DQ708862	30	0	1.00
DQ702419	25	0	1.00
DQ708433	24	0	1.00
DQ708626	23	0	1.00
DQ562927	30	0.25	1.00
DQ548428	29	0	1.00
DQ566532	29	0	1.00
DQ722086	28	0	1.00
DQ715920	30	1.00	1.00
DQ724054	30	0	1.00
DQ726826	31	0	1.00
DQ556285	29	0	1.00
DQ722308	29	0	1.00
DQ714875	24	2.00	1.00
DQ563561	31	0	1.00
DQ691385	29	0	1.00
DQ706164	30	1.00	1.00
DQ553747	30	3.00	1.00
DQ567267	27	2.00	1.00
DQ556835	31	0	1.00
DQ569314	29	2.00	1.00
DQ713953	29	0	1.00
DQ725576	31	0	1.00
DQ722815	30	0	1.00
DQ707976	29	0	1.00
DQ539962	28	0.78	0.95
DQ552221	31	1.58	0.92
DQ549736	29	3.00	0.92
DQ708315	30	0.50	0.92
DQ689225	29	1.58	0.92
DQ549737	30	3.00	0.92
DQ550421	30	0.50	0.92
DQ703709	29	0.50	0.92
DQ549738	29	8.00	0.92
DQ707807	30	0.50	0.85
DQ564379	28	0	0.85
DQ704286	29	0.50	0.85
n203761	22	0	0.83
DQ550400	30	0	0.83
DQ703780	29	0	0.83
DQ717142	30	0	0.83
DQ724268	29	0.50	0.83
DQ543601	31	0	0.83
DQ704676	26	0.33	0.83
DQ687140	28	0.50	0.83
DQ716095	30	0	0.83
DQ708612	30	0	0.83
n205241	29	0.50	0.83
DQ716263	28	0	0.83
DQ553298	29	1.00	0.83
DQ568509	28	0.50	0.83
DQ715834	29	0	0.83
DQ694867	30	0.50	0.83
DQ707652	24	0	0.83
DQ714126	32	0.67	0.83
DQ717389	28	0.33	0.83
DQ722211	30	0.67	0.83
DQ717952	24	0	0.83
DQ553299	32	0	0.83
DQ555006	28	0	0.83
DQ720382	30	0.67	0.83
DQ708960	29	0.67	0.83
DQ568681	30	0.80	0.80
DQ568682	30	0.80	0.80
DQ717276	31	0.80	0.80
DQ568680	29	0.80	0.80
DQ544170	29	0.80	0.80
DQ693415	32	0.25	0.78
DQ558552	29	0	0.78
DQ695083	29	0.33	0.78
DQ548753	30	0.33	0.78
DQ694499	30	0.33	0.78
DQ725709	25	0	0.75
DQ566905	29	0	0.75
DQ697579	26	0.25	0.75
DQ693101	30	0	0.75
DQ724386	30	0	0.75
DQ692816	30	0	0.75
DQ561103	29	0	0.75
DQ560139	30	0	0.75
DQ689914	31	0	0.75
DQ692898	30	0	0.75
DQ700949	26	1.00	0.75
DQ719971	30	0.50	0.75
DQ693761	30	1.00	0.75
DQ549570	29	0	0.75
DQ549569	30	0	0.75
DQ710095	27	0	0.75
DQ726705	29	0.25	0.75
DQ698497	27	0.25	0.75
DQ719402	28	0	0.75
DQ708944	27	0.25	0.75
DQ711747	29	1.00	0.75
DQ686655	30	1.00	0.75
DQ699007	28	0.25	0.75
DQ569443	29	0	0.75
DQ697767	31	0	0.75
DQ687341	29	0	0.75
DQ554877	32	0.50	0.75
DQ688704	31	0	0.75
DQ558562	27	1.25	0.75
DQ712139	30	0	0.75
DQ700804	29	2.00	0.70
n205098	27	0	0.67
DQ697892	28	0	0.67
DQ712064	31	0	0.67
DQ553583	28	0	0.67
DQ694960	29	0.50	0.67
DQ722610	29	0.33	0.67
DQ714182	30	0.50	0.67
DQ548060	29	0.33	0.67
DQ703104	27	0.33	0.67
DQ541728	25	0	0.67
DQ705303	29	0.67	0.67
DQ541730	27	0	0.67
DQ541729	26	0	0.67
DQ566315	29	0.33	0.67
DQ694441	26	0.33	0.67
DQ724020	29	0.33	0.67
DQ563901	30	0.50	0.67
DQ565928	29	0.33	0.67
DQ690164	30	0.67	0.67
n200079	27	0	0.67
DQ722392	29	0	0.67
DQ691269	30	0	0.67
DQ695541	28	0	0.67
DQ565927	28	0.33	0.67
DQ684754	29	0	0.67
DQ569042	29	0	0.67
DQ721359	27	0	0.67
DQ724460	27	1.00	0.67
DQ713862	29	0.67	0.67
DQ685460	29	0	0.67
DQ568259	29	0.33	0.67
DQ558708	29	0	0.60
DQ709799	30	0	0.60
DQ685473	30	0.33	0.58
DQ722624	28	0	0.58
DQ561479	30	5.08	0.58
DQ718721	26	0.58	0.58
DQ557607	30	0	0.58
DQ561478	29	4.08	0.58
DQ550420	28	0.50	0.58
DQ693283	29	4.08	0.58
DQ685345	31	0.33	0.58
DQ705902	26	0	0.58
DQ552259	31	0.33	0.58
DQ702752	26	0	0.58
DQ698746	29	0.67	0.58
DQ554601	31	0	0.53
DQ552165	30	0.58	0.53
DQ687212	29	0.58	0.53
DQ710312	29	1.03	0.53
DQ719357	31	0	0.53
DQ702457	30	1.03	0.53
DQ554107	29	1.03	0.53
DQ552164	29	0.58	0.53
DQ723725	31	0.25	0.53
DQ720915	31	0	0.50
DQ703228	29	0	0.50
DQ722794	32	0.20	0.50
DQ714151	28	0	0.50
DQ724501	30	0	0.50
DQ716124	29	0.50	0.50
DQ553630	30	0	0.50
DQ565937	30	0.50	0.50
DQ717777	32	0	0.50
DQ544326	29	1.25	0.50
DQ563985	28	0	0.50
DQ698828	29	0.75	0.50
DQ689118	29	0	0.50
DQ553350	30	0	0.50
DQ705875	30	0	0.50
DQ698625	30	2.50	0.50
DQ722981	28	0	0.50
DQ706565	30	0	0.50
DQ713190	30	0	0.50
DQ693419	24	0	0.50
DQ705256	30	0	0.50
DQ700716	28	1.00	0.50
DQ713133	30	0	0.50
DQ711986	31	0.20	0.50
DQ541347	27	0	0.50
DQ689867	29	0	0.50
DQ706905	28	1.50	0.50
DQ550119	30	0	0.50
DQ715255	31	0	0.50
DQ685117	26	0	0.50
DQ542163	30	0	0.50
DQ706257	28	0	0.50
DQ727253	30	1.00	0.50
DQ724830	30	1.00	0.50
DQ543667	31	1.28	0.50
DQ551696	30	0	0.50
DQ697150	30	1.00	0.50
DQ705561	30	1.00	0.50
DQ704704	30	0	0.50
DQ691175	27	0	0.50
DQ564879	29	0	0.50
DQ715579	27	0	0.50
DQ713214	29	0	0.50
DQ712056	30	1.00	0.50
DQ726959	31	0	0.50
DQ717772	26	0	0.50
DQ567696	29	0	0.50
DQ724255	29	0	0.50
DQ687409	29	0	0.50
DQ685799	30	0	0.50
DQ698394	31	0	0.50
DQ551440	30	0	0.50
DQ723595	30	0	0.50
DQ713498	26	0	0.50
DQ707119	30	0	0.50
DQ705420	31	0	0.50
n201044	26	0	0.50
DQ548566	31	0	0.50
DQ548464	31	0.25	0.50
DQ543804	30	0	0.50
DQ556132	29	0	0.50
DQ568805	30	0.25	0.50
DQ569457	31	0.50	0.50
DQ705024	30	0	0.50
DQ688828	29	0	0.50
DQ568422	29	0	0.50
DQ711763	27	0	0.50
DQ542319	32	0	0.50
DQ565436	29	0	0.50
DQ726330	31	0	0.50
DQ557266	30	0	0.50
DQ705965	31	0	0.50
DQ693748	29	0	0.50
DQ711349	29	1.00	0.50
DQ699938	29	0	0.50
DQ697204	31	0	0.50
DQ558127	29	0	0.50
DQ706095	30	0.33	0.50
n198228	29	0	0.50
DQ557377	31	0	0.50
DQ699881	29	0	0.50
DQ701573	28	0.50	0.50
DQ715487	29	0	0.50
DQ718316	30	0	0.50
DQ706399	31	0	0.50
DQ692107	29	0	0.50
DQ700912	25	0	0.50
DQ713878	30	0	0.50
DQ554050	27	0	0.50
DQ694683	28	0	0.50
DQ562583	29	0	0.50
DQ726356	29	0	0.50
DQ716514	30	0.25	0.50
DQ695325	26	0	0.50
DQ726060	26	0	0.50
DQ551807	28	0	0.50
DQ551822	31	0.75	0.50
DQ722531	30	0	0.50
DQ698244	29	0	0.50
DQ565391	29	0	0.50
DQ722861	30	0	0.50
DQ694715	30	0.25	0.50
DQ691747	28	0	0.50
DQ707062	24	0	0.50
DQ723361	29	0	0.50
DQ716468	30	0.25	0.50
DQ557644	30	0	0.50
DQ720696	28	0	0.50
DQ724208	30	0.25	0.50
DQ723503	29	0.50	0.50
DQ550682	30	0	0.50
DQ543351	32	0	0.50
DQ707022	30	0.50	0.50
DQ567320	29	0	0.50
DQ713600	31	1.50	0.50
DQ701826	31	0	0.50
DQ695220	23	1.17	0.50
DQ704068	32	0	0.50
DQ714812	30	0	0.50
DQ707642	30	0	0.50
DQ563446	30	1.00	0.50
DQ690814	30	0	0.50
DQ559350	31	0.50	0.50
DQ697714	30	0	0.50
DQ560951	31	0.25	0.50
DQ542070	29	0.25	0.50
DQ542318	30	0	0.50
DQ707104	28	0	0.50
DQ688845	29	1.83	0.50
DQ690832	29	0	0.50
DQ552664	32	0	0.50
DQ710852	26	0	0.50
DQ692341	29	0	0.50
DQ695624	31	0.75	0.50
DQ720314	30	0	0.50
n198286	29	0	0.50
DQ569502	30	0	0.50
DQ722369	29	0.50	0.50
n196636	30	0	0.50
DQ553153	30	0	0.50
DQ692019	29	1.50	0.50
DQ705947	28	0.50	0.50
DQ553694	28	0.50	0.50
DQ548949	29	0.50	0.50
DQ695327	27	0	0.50
DQ703213	29	0.50	0.50
DQ724583	31	0	0.50
DQ540082	31	0	0.50
DQ699396	30	0.50	0.50
DQ712798	31	0	0.50
DQ714386	29	0.50	0.50
DQ688834	31	0.25	0.50
DQ716461	30	2.50	0.50
DQ695785	31	0	0.50
DQ562811	31	0.50	0.50
DQ540627	30	0	0.50
DQ715628	30	0	0.50
DQ547670	28	0	0.50
DQ553847	28	0	0.50
DQ720027	29	0	0.50
DQ544037	28	0	0.50
DQ724080	29	0	0.50
DQ686435	31	0	0.50
DQ705750	31	0	0.50
DQ687947	29	0	0.50
DQ718808	29	0.50	0.50
DQ708342	30	0	0.50
DQ710690	31	0	0.50
n197532	28	0	0.50
DQ704382	30	0	0.50
DQ564494	30	0.50	0.50
DQ542710	30	0	0.50
n199267	26	0	0.50
DQ711176	29	0	0.50
DQ554618	31	0	0.50
DQ719978	31	0	0.50
DQ564880	30	0	0.50
DQ565718	29	0	0.50
DQ552061	29	0.50	0.50
DQ695596	25	0	0.50
DQ554542	31	1.50	0.50
DQ689018	22	0	0.50
DQ541707	29	0	0.50
DQ566960	27	0	0.50
DQ720767	27	0	0.50
DQ685410	30	0	0.50
DQ722768	29	0	0.50
DQ720436	28	1.50	0.50
DQ716850	31	0	0.50
DQ569501	28	0	0.50
DQ554574	30	0	0.50
DQ726264	30	0	0.50
DQ716672	31	0	0.50
DQ567581	30	0.58	0.50
DQ565799	30	0	0.50
DQ555897	29	0	0.50
DQ545288	31	0	0.50
DQ566434	31	0	0.50
DQ722038	30	0	0.50
DQ698320	31	0	0.50
DQ550281	29	0	0.50
DQ716861	31	0	0.50
DQ545925	29	0	0.50
DQ723627	29	0	0.50
DQ547094	28	0	0.50
DQ561835	28	0	0.50
DQ718354	30	0	0.50
DQ562629	29	0	0.50
DQ567612	29	0	0.50
DQ712029	30	0	0.50
DQ713110	28	0	0.50
DQ562859	29	0	0.50
DQ542725	30	0	0.50
DQ725546	32	0.83	0.50
DQ724658	30	0	0.50
DQ727129	27	0.25	0.50
DQ724467	31	0.25	0.50
DQ567390	29	0	0.50
DQ569394	29	4.00	0.50
DQ695307	29	0	0.50
DQ685346	30	0	0.50
DQ555310	29	0	0.50
DQ694474	31	0	0.50
DQ701626	26	0	0.50
DQ689133	30	0	0.50
DQ545215	29	1.50	0.50
DQ545166	30	0	0.50
DQ550615	31	1.17	0.50
DQ700223	28	1.50	0.50
DQ695781	29	0	0.50
DQ547327	31	0	0.50
DQ549344	28	0	0.50
DQ547777	28	0	0.50
DQ563502	30	1.50	0.50
DQ689444	30	0	0.50
DQ687645	30	0	0.50
DQ711165	28	0	0.50
DQ559003	30	0	0.50
DQ712307	28	0	0.50
DQ721620	30	0	0.50
DQ719089	26	0	0.50
DQ705033	29	0	0.50
DQ549109	30	0	0.50
DQ715649	31	0.50	0.50
DQ686659	31	0	0.50
DQ554635	29	0	0.50
DQ709764	30	0	0.50
DQ692526	28	0	0.50
DQ707726	27	0	0.50
DQ544038	30	0	0.50
DQ695857	32	0.20	0.50
DQ712648	28	0	0.50
DQ550741	26	0.58	0.50
DQ723680	30	0	0.50
n199986	28	0	0.50
DQ704240	29	0.33	0.50
DQ724341	30	0	0.50
DQ719518	28	0	0.50
DQ705538	29	1.00	0.50
DQ554302	29	1.50	0.50
DQ697993	30	0	0.50
DQ691766	25	0	0.50
DQ720228	30	0	0.50
DQ696608	30	0	0.50
DQ719059	21	0	0.50
DQ721356	30	0	0.50
DQ719822	30	0.33	0.50
DQ697693	31	0	0.50
DQ703565	30	0	0.50
DQ567861	28	0	0.50
DQ708142	29	0	0.50
DQ693935	31	0	0.50
